point_id,energy_MeV,energy_unc_minus_MeV,energy_unc_plus_MeV,sigma_mb,sigma_unc_stat_mb,sigma_unc_sys_mb,sigma_unc_minus_mb,sigma_unc_plus_mb
210,15.715,0.0,0.0,19.439999999999998,,,5.832000000000001,5.832000000000001
211,15.736,0.0,0.0,18.583,,,5.5748999999999995,5.5748999999999995
212,15.757,0.0,0.0,18.156,,,5.4468,5.4468
213,15.757,0.0,0.0,17.911,,,5.3733,5.3733
214,15.779,0.0,0.0,17.971999999999998,,,5.3915999999999995,5.3915999999999995
215,15.805,0.0,0.0,16.015,,,4.8045,4.8045
216,15.811,0.0,0.0,14.241,,,4.2722999999999995,4.2722999999999995
217,15.827,0.0,0.0,16.26,,,4.878,4.878
218,15.848,0.0,0.0,15.404,,,4.6212,4.6212
219,15.853,0.0,0.0,14.975999999999999,,,4.4928,4.4928
220,15.875,0.0,0.0,14.915,,,4.4745,4.4745
221,15.896,0.0,0.0,13.203,,,3.9608999999999996,3.9608999999999996
222,15.906,0.0,0.0,14.182,,,4.2546,4.2546
223,15.928,0.0,0.0,13.693,,,4.1079,4.1079
224,15.928,0.0,0.0,12.224,,,3.6672,3.6672
225,15.944,0.0,0.0,11.979999999999999,,,3.594,3.594
226,15.955,0.0,0.0,12.286,,,3.6858,3.6858
227,15.981,0.0,0.0,11.491,,,3.4473,3.4473
228,16.013,0.0,0.0,10.940999999999999,,,3.2823,3.2823
229,16.029,0.0,0.0,10.085,,,3.0255,3.0255
230,16.05,0.0,0.0,10.33,,,3.099,3.099
231,16.104,0.0,0.0,9.6582,,,2.8975,2.8975
232,16.119,0.0,0.0,9.9644,,,2.9893,2.9893
233,16.135,0.0,0.0,9.5364,,,2.8609,2.8609
234,16.151,0.0,0.0,9.6591,,,2.8977,2.8977
235,16.183,0.0,0.0,8.925600000000001,,,2.6776999999999997,2.6776999999999997
236,16.194,0.0,0.0,9.0481,,,2.7144,2.7144
237,16.21,0.0,0.0,8.8037,,,2.6411,2.6411
238,16.231,0.0,0.0,8.2535,,,2.4761,2.4761
239,16.253,0.0,0.0,8.0092,,,2.4028,2.4028
240,16.274,0.0,0.0,7.826100000000001,,,2.3478000000000003,2.3478000000000003
241,16.3,0.0,0.0,7.276000000000001,,,2.1828,2.1828
242,16.327,0.0,0.0,6.6647,,,1.9994,1.9994
243,16.348,0.0,0.0,6.971,,,2.0913,2.0913
244,16.364,0.0,0.0,6.5431,,,1.9629,1.9629
245,16.396,0.0,0.0,5.9931,,,1.7979,1.7979
246,16.412,0.0,0.0,6.5440000000000005,,,1.9632,1.9632
247,16.428,0.0,0.0,6.360799999999999,,,1.9082000000000001,1.9082000000000001
248,16.449,0.0,0.0,5.8106,,,1.7432,1.7432
249,16.46,0.0,0.0,5.627199999999999,,,1.6882,1.6882
250,16.465,0.0,0.0,5.8109,,,1.7432999999999998,1.7432999999999998
251,16.481,0.0,0.0,4.8323,,,1.4497,1.4497
252,16.492,0.0,0.0,5.5055,,,1.6517000000000002,1.6517000000000002
253,16.518,0.0,0.0,5.139,,,1.5417,1.5417
254,16.524,0.0,0.0,5.5061,,,1.6518,1.6518
255,16.545,0.0,0.0,5.3842,,,1.6153,1.6153
256,16.55,0.0,0.0,5.0784,,,1.5234999999999999,1.5234999999999999
257,16.577,0.0,0.0,4.7118,,,1.4135,1.4135
258,16.582,0.0,0.0,5.079000000000001,,,1.5237,1.5237
259,16.598,0.0,0.0,4.8346,,,1.4504,1.4504
260,16.614,0.0,0.0,4.8961,,,1.4687999999999999,1.4687999999999999
261,16.64,0.0,0.0,6.059100000000001,,,1.8177,1.8177
262,16.731,0.0,0.0,6.1221000000000005,,,1.8366,1.8366
263,16.746,0.0,0.0,6.978899999999999,,,2.0937,2.0937
264,16.757,0.0,0.0,6.8568,,,2.057,2.057
265,16.762,0.0,0.0,7.224,,,2.1672000000000002,2.1672000000000002
266,16.773,0.0,0.0,7.407699999999999,,,2.2223,2.2223
267,16.826,0.0,0.0,8.5712,,,2.5714,2.5714
268,16.863,0.0,0.0,9.8568,,,2.957,2.957
269,16.873,0.0,0.0,9.3063,,,2.7919,2.7919
270,16.911,0.0,0.0,9.6742,,,2.9023,2.9023
271,16.926,0.0,0.0,9.7969,,,2.9391,2.9391
272,16.948,0.0,0.0,10.347999999999999,,,3.1044,3.1044
273,16.964,0.0,0.0,9.9811,,,2.9943,2.9943
274,16.995,0.0,0.0,10.471,,,3.1413,3.1413
275,17.017,0.0,0.0,10.655,,,3.1965000000000003,3.1965000000000003
276,17.038,0.0,0.0,11.084,,,3.3252,3.3252
277,17.048,0.0,0.0,11.268,,,3.3804,3.3804
278,17.07,0.0,0.0,11.635,,,3.4905,3.4905
279,17.107,0.0,0.0,11.942,,,3.5826000000000002,3.5826000000000002
280,17.107,0.0,0.0,12.370000000000001,,,3.711,3.711
281,17.117,0.0,0.0,12.982000000000001,,,3.8945999999999996,3.8945999999999996
282,17.128,0.0,0.0,12.615,,,3.7845,3.7845
283,17.133,0.0,0.0,12.921,,,3.8763,3.8763
284,17.144,0.0,0.0,13.289,,,3.9867000000000004,3.9867000000000004
285,17.159,0.0,0.0,14.635,,,4.3905,4.3905
286,17.175,0.0,0.0,14.39,,,4.316999999999999,4.316999999999999
287,17.191,0.0,0.0,14.146,,,4.2438,4.2438
288,17.197,0.0,0.0,14.636,,,4.3908000000000005,4.3908000000000005
289,17.207,0.0,0.0,15.186,,,4.5558,4.5558
290,17.218,0.0,0.0,15.309,,,4.5927,4.5927
291,17.218,0.0,0.0,15.921000000000001,,,4.7763,4.7763
292,17.233,0.0,0.0,16.043000000000003,,,4.8129,4.8129
293,17.249,0.0,0.0,17.145,,,5.1434999999999995,5.1434999999999995
294,17.255,0.0,0.0,17.267999999999997,,,5.1804,5.1804
295,17.271,0.0,0.0,16.962,,,5.0886000000000005,5.0886000000000005
296,17.276,0.0,0.0,17.88,,,5.364,5.364
297,17.281,0.0,0.0,17.207,,,5.162100000000001,5.162100000000001
298,17.291,0.0,0.0,19.104,,,5.731199999999999,5.731199999999999
299,17.292,0.0,0.0,17.941,,,5.3823,5.3823
300,17.297,0.0,0.0,17.267999999999997,,,5.1804,5.1804
301,17.302,0.0,0.0,18.859,,,5.6577,5.6577
302,17.313,0.0,0.0,17.269,,,5.1807,5.1807
303,17.328,0.0,0.0,19.900000000000002,,,5.97,5.97
304,17.344,0.0,0.0,19.288,,,5.7863999999999995,5.7863999999999995
305,17.355,0.0,0.0,20.023,,,6.0069,6.0069
306,17.36,0.0,0.0,19.717,,,5.915100000000001,5.915100000000001
307,17.366,0.0,0.0,18.86,,,5.6579999999999995,5.6579999999999995
308,17.376,0.0,0.0,21.553,,,6.4659,6.4659
309,17.376,0.0,0.0,20.941000000000003,,,6.2823,6.2823
310,17.381,0.0,0.0,20.695999999999998,,,6.2088,6.2088
311,17.387,0.0,0.0,19.84,,,5.952,5.952
312,17.387,0.0,0.0,20.268,,,6.0804,6.0804
313,17.397,0.0,0.0,20.573999999999998,,,6.1722,6.1722
314,17.408,0.0,0.0,20.391,,,6.1173,6.1173
315,17.413,0.0,0.0,22.104,,,6.631200000000001,6.631200000000001
316,17.429,0.0,0.0,21.248,,,6.3744,6.3744
317,17.429,0.0,0.0,20.881,,,6.2643,6.2643
318,17.435,0.0,0.0,20.697,,,6.2091,6.2091
319,17.44,0.0,0.0,19.841,,,5.9523,5.9523
320,17.445,0.0,0.0,20.208000000000002,,,6.0624,6.0624
321,17.451,0.0,0.0,19.963,,,5.9889,5.9889
322,17.451,0.0,0.0,19.413,,,5.8239,5.8239
323,17.456,0.0,0.0,21.248,,,6.3744,6.3744
324,17.461,0.0,0.0,20.82,,,6.2459999999999996,6.2459999999999996
325,17.461,0.0,0.0,20.27,,,6.0809999999999995,6.0809999999999995
326,17.477,0.0,0.0,19.352,,,5.8056,5.8056
327,17.477,0.0,0.0,19.046,,,5.7138,5.7138
328,17.488,0.0,0.0,19.536,,,5.8608,5.8608
329,17.498,0.0,0.0,20.576,,,6.1728,6.1728
330,17.504,0.0,0.0,18.986,,,5.6958,5.6958
331,17.52,0.0,0.0,19.352999999999998,,,5.8059,5.8059
332,17.525,0.0,0.0,18.558,,,5.5674,5.5674
333,17.536,0.0,0.0,19.231,,,5.769299999999999,5.769299999999999
334,17.536,0.0,0.0,17.946,,,5.3838,5.3838
335,17.541,0.0,0.0,19.537,,,5.8611,5.8611
336,17.557,0.0,0.0,18.314,,,5.4942,5.4942
337,17.557,0.0,0.0,17.517999999999997,,,5.255400000000001,5.255400000000001
338,17.573,0.0,0.0,17.519,,,5.2557,5.2557
