channel_id,target,residual,threshold_MeV,energy_MeV,sigma_mb
p_O16_x_C11,O16,C11,25.17,79.79966611018364,20.300930088132205
p_O16_x_C11,O16,C11,25.17,80.04173622704508,20.274257350515708
p_O16_x_C11,O16,C11,25.17,80.2838063439065,20.249832416117187
p_O16_x_C11,O16,C11,25.17,80.52587646076795,20.221885547296875
p_O16_x_C11,O16,C11,25.17,80.76794657762939,20.190398939241756
p_O16_x_C11,O16,C11,25.17,81.01001669449082,20.16098862712832
p_O16_x_C11,O16,C11,25.17,81.25208681135226,20.13762510053019
p_O16_x_C11,O16,C11,25.17,81.49415692821368,20.10600733548126
p_O16_x_C11,O16,C11,25.17,81.73622704507513,20.075829303401925
p_O16_x_C11,O16,C11,25.17,81.97829716193657,20.0440701210012
p_O16_x_C11,O16,C11,25.17,82.220367278798,20.011207017483436
p_O16_x_C11,O16,C11,25.17,82.46243739565944,19.973770609012803
p_O16_x_C11,O16,C11,25.17,82.70450751252086,19.941922208066103
p_O16_x_C11,O16,C11,25.17,82.9465776293823,19.912639710391858
p_O16_x_C11,O16,C11,25.17,83.18864774624375,19.884977675689537
p_O16_x_C11,O16,C11,25.17,83.43071786310517,19.85081989931593
p_O16_x_C11,O16,C11,25.17,83.67278797996661,19.82205157600997
p_O16_x_C11,O16,C11,25.17,83.91485809682804,19.78505619646044
p_O16_x_C11,O16,C11,25.17,84.15692821368948,19.758570378479636
p_O16_x_C11,O16,C11,25.17,84.39899833055092,19.730375369370904
p_O16_x_C11,O16,C11,25.17,84.64106844741235,19.690478912019422
p_O16_x_C11,O16,C11,25.17,84.88313856427379,19.650582502478677
p_O16_x_C11,O16,C11,25.17,85.12520868113522,19.61639385192776
p_O16_x_C11,O16,C11,25.17,85.36727879799666,19.5778664659394
p_O16_x_C11,O16,C11,25.17,85.6093489148581,19.548279719388276
p_O16_x_C11,O16,C11,25.17,85.85141903171953,19.50459095450212
p_O16_x_C11,O16,C11,25.17,86.09348914858097,19.471945945688688
p_O16_x_C11,O16,C11,25.17,86.3355592654424,19.44230323167456
p_O16_x_C11,O16,C11,25.17,86.57762938230384,19.41005973086094
p_O16_x_C11,O16,C11,25.17,86.81969949916528,19.377138169522645
p_O16_x_C11,O16,C11,25.17,87.06176961602671,19.336247434503967
p_O16_x_C11,O16,C11,25.17,87.30383973288815,19.2943442071443
p_O16_x_C11,O16,C11,25.17,87.54590984974958,19.25767979218745
p_O16_x_C11,O16,C11,25.17,87.78797996661102,19.216890468867657
p_O16_x_C11,O16,C11,25.17,88.03005008347246,19.176276310861724
p_O16_x_C11,O16,C11,25.17,88.27212020033389,19.133538002793166
p_O16_x_C11,O16,C11,25.17,88.51419031719533,19.094424683838824
p_O16_x_C11,O16,C11,25.17,88.75626043405676,19.052485232940615
p_O16_x_C11,O16,C11,25.17,88.9983305509182,19.01079605094848
p_O16_x_C11,O16,C11,25.17,89.24040066777964,18.976355624358828
p_O16_x_C11,O16,C11,25.17,89.48247078464107,18.925519992725512
p_O16_x_C11,O16,C11,25.17,89.72454090150251,18.88637996926432
p_O16_x_C11,O16,C11,25.17,89.96661101836393,18.845828546891035
p_O16_x_C11,O16,C11,25.17,90.20868113522538,18.80292914772815
p_O16_x_C11,O16,C11,25.17,90.45075125208682,18.759284988668995
p_O16_x_C11,O16,C11,25.17,90.69282136894824,18.718819843539343
p_O16_x_C11,O16,C11,25.17,90.93489148580969,18.672012381541343
p_O16_x_C11,O16,C11,25.17,91.17696160267111,18.616944047027783
p_O16_x_C11,O16,C11,25.17,91.41903171953255,18.5719788093389
p_O16_x_C11,O16,C11,25.17,91.661101836394,18.531659188878415
p_O16_x_C11,O16,C11,25.17,91.90317195325542,18.479240543003225
p_O16_x_C11,O16,C11,25.17,92.14524207011686,18.428955042123366
p_O16_x_C11,O16,C11,25.17,92.38731218697828,18.385656707833327
p_O16_x_C11,O16,C11,25.17,92.62938230383972,18.3359758663464
p_O16_x_C11,O16,C11,25.17,92.87145242070116,18.297333831816637
p_O16_x_C11,O16,C11,25.17,93.1135225375626,18.262757990115944
p_O16_x_C11,O16,C11,25.17,93.35559265442404,18.225588232803375
p_O16_x_C11,O16,C11,25.17,93.59766277128548,18.178883904470524
p_O16_x_C11,O16,C11,25.17,93.83973288814693,18.13845079569963
p_O16_x_C11,O16,C11,25.17,94.08180300500835,18.093823922445267
p_O16_x_C11,O16,C11,25.17,94.32387312186978,18.0510053881353
p_O16_x_C11,O16,C11,25.17,94.56594323873122,18.012482035035802
p_O16_x_C11,O16,C11,25.17,94.80801335559264,17.974476889300583
p_O16_x_C11,O16,C11,25.17,95.05008347245408,17.937309943019844
p_O16_x_C11,O16,C11,25.17,95.29215358931552,17.900685943843904
p_O16_x_C11,O16,C11,25.17,95.53422370617696,17.859875089410124
p_O16_x_C11,O16,C11,25.17,95.7762938230384,17.815497798169915
p_O16_x_C11,O16,C11,25.17,96.01836393989984,17.78196324083345
p_O16_x_C11,O16,C11,25.17,96.26043405676128,17.742526188401058
p_O16_x_C11,O16,C11,25.17,96.50250417362273,17.70948144704164
p_O16_x_C11,O16,C11,25.17,96.74457429048414,17.67752479064903
p_O16_x_C11,O16,C11,25.17,96.98664440734558,17.641480297267435
p_O16_x_C11,O16,C11,25.17,97.228714524207,17.60932177835459
p_O16_x_C11,O16,C11,25.17,97.47078464106843,17.574359095146534
p_O16_x_C11,O16,C11,25.17,97.71285475792988,17.54252619702357
p_O16_x_C11,O16,C11,25.17,97.95492487479132,17.512679703196767
p_O16_x_C11,O16,C11,25.17,98.19699499165276,17.484168427667964
p_O16_x_C11,O16,C11,25.17,98.4390651085142,17.457271359238305
p_O16_x_C11,O16,C11,25.17,98.68113522537564,17.430767412040613
p_O16_x_C11,O16,C11,25.17,98.92320534223708,17.403504755550593
p_O16_x_C11,O16,C11,25.17,99.1652754590985,17.371181020765544
p_O16_x_C11,O16,C11,25.17,99.40734557595994,17.344188894697904
p_O16_x_C11,O16,C11,25.17,99.64941569282136,17.319930048595943
p_O16_x_C11,O16,C11,25.17,99.8914858096828,17.29360761922097
p_O16_x_C11,O16,C11,25.17,100.13355592654425,17.26429620694007
p_O16_x_C11,O16,C11,25.17,100.37562604340567,17.239784097404883
p_O16_x_C11,O16,C11,25.17,100.61769616026712,17.213625589854956
p_O16_x_C11,O16,C11,25.17,100.85976627712854,17.189545586244108
p_O16_x_C11,O16,C11,25.17,101.10183639398998,17.164282017612834
p_O16_x_C11,O16,C11,25.17,101.34390651085144,17.13937502580179
p_O16_x_C11,O16,C11,25.17,101.58597662771284,17.12062016383706
p_O16_x_C11,O16,C11,25.17,101.8280467445743,17.105393852306463
p_O16_x_C11,O16,C11,25.17,102.07011686143572,17.080407057492334
p_O16_x_C11,O16,C11,25.17,102.31218697829716,17.062115213414373
p_O16_x_C11,O16,C11,25.17,102.5542570951586,17.041510284797376
p_O16_x_C11,O16,C11,25.17,102.79632721202005,17.016731165747967
p_O16_x_C11,O16,C11,25.17,103.03839732888147,17.00220075807327
p_O16_x_C11,O16,C11,25.17,103.2804674457429,16.98421850672989
p_O16_x_C11,O16,C11,25.17,103.52253756260434,16.96286805431344
p_O16_x_C11,O16,C11,25.17,103.76460767946578,16.942931638979065
p_O16_x_C11,O16,C11,25.17,104.0066777963272,16.921999974904473
p_O16_x_C11,O16,C11,25.17,104.24874791318864,16.904510795629147
p_O16_x_C11,O16,C11,25.17,104.49081803005008,16.88547698898619
p_O16_x_C11,O16,C11,25.17,104.73288814691152,16.87086517178257
p_O16_x_C11,O16,C11,25.17,104.97495826377296,16.855903425117987
p_O16_x_C11,O16,C11,25.17,105.2170283806344,16.83920790367074
p_O16_x_C11,O16,C11,25.17,105.45909849749584,16.82280369492137
p_O16_x_C11,O16,C11,25.17,105.70116861435726,16.80659598924786
p_O16_x_C11,O16,C11,25.17,105.9432387312187,16.79190462931461
p_O16_x_C11,O16,C11,25.17,106.18530884808014,16.777557858504032
p_O16_x_C11,O16,C11,25.17,106.42737896494155,16.758220465099065
p_O16_x_C11,O16,C11,25.17,106.669449081803,16.743303244679012
p_O16_x_C11,O16,C11,25.17,106.91151919866444,16.72635592809969
p_O16_x_C11,O16,C11,25.17,107.15358931552588,16.71054263097879
p_O16_x_C11,O16,C11,25.17,107.39565943238732,16.6970685197322
p_O16_x_C11,O16,C11,25.17,107.63772954924876,16.68580593446992
p_O16_x_C11,O16,C11,25.17,107.8797996661102,16.674927372434688
p_O16_x_C11,O16,C11,25.17,108.1218697829716,16.66466448042234
p_O16_x_C11,O16,C11,25.17,108.36393989983306,16.654660988725055
p_O16_x_C11,O16,C11,25.17,108.6060100166945,16.63852451894799
p_O16_x_C11,O16,C11,25.17,108.84808013355592,16.62005775863679
p_O16_x_C11,O16,C11,25.17,109.09015025041737,16.60497135064663
p_O16_x_C11,O16,C11,25.17,109.3322203672788,16.594221761268123
p_O16_x_C11,O16,C11,25.17,109.57429048414023,16.582977548517835
p_O16_x_C11,O16,C11,25.17,109.81636060100168,16.56774004246224
p_O16_x_C11,O16,C11,25.17,110.0584307178631,16.56099286069599
p_O16_x_C11,O16,C11,25.17,110.30050083472456,16.54874681568253
p_O16_x_C11,O16,C11,25.17,110.54257095158596,16.54030049960963
p_O16_x_C11,O16,C11,25.17,110.7846410684474,16.52763708463288
p_O16_x_C11,O16,C11,25.17,111.02671118530886,16.517068994191725
p_O16_x_C11,O16,C11,25.17,111.26878130217028,16.502768014586877
p_O16_x_C11,O16,C11,25.17,111.51085141903172,16.486004748315686
p_O16_x_C11,O16,C11,25.17,111.75292153589317,16.475780851187654
p_O16_x_C11,O16,C11,25.17,111.9949916527546,16.46598901589988
p_O16_x_C11,O16,C11,25.17,112.23706176961603,16.45161099262333
p_O16_x_C11,O16,C11,25.17,112.47913188647746,16.44080422442611
p_O16_x_C11,O16,C11,25.17,112.7212020033389,16.42873238817613
p_O16_x_C11,O16,C11,25.17,112.96327212020032,16.419977746986746
p_O16_x_C11,O16,C11,25.17,113.20534223706176,16.408683230852134
p_O16_x_C11,O16,C11,25.17,113.4474123539232,16.396231910084232
p_O16_x_C11,O16,C11,25.17,113.68948247078464,16.386126558796647
p_O16_x_C11,O16,C11,25.17,113.93155258764608,16.378341453802456
p_O16_x_C11,O16,C11,25.17,114.17362270450752,16.373292632031266
p_O16_x_C11,O16,C11,25.17,114.41569282136896,16.367908722073476
p_O16_x_C11,O16,C11,25.17,114.6577629382304,16.35970458018079
p_O16_x_C11,O16,C11,25.17,114.89983305509182,16.351981218924927
p_O16_x_C11,O16,C11,25.17,115.14190317195326,16.34484891292126
p_O16_x_C11,O16,C11,25.17,115.38397328881469,16.3386985781005
p_O16_x_C11,O16,C11,25.17,115.62604340567611,16.332758459758132
p_O16_x_C11,O16,C11,25.17,115.86811352253756,16.322484740016037
p_O16_x_C11,O16,C11,25.17,116.110183639399,16.311197745967995
p_O16_x_C11,O16,C11,25.17,116.35225375626044,16.30135664609366
p_O16_x_C11,O16,C11,25.17,116.59432387312188,16.293745287463587
p_O16_x_C11,O16,C11,25.17,116.8363939899833,16.284801065507672
p_O16_x_C11,O16,C11,25.17,117.07846410684476,16.276263973020157
p_O16_x_C11,O16,C11,25.17,117.32053422370618,16.266849899927102
p_O16_x_C11,O16,C11,25.17,117.56260434056762,16.25842500881046
p_O16_x_C11,O16,C11,25.17,117.80467445742904,16.248245638658716
p_O16_x_C11,O16,C11,25.17,118.04674457429049,16.241641376477666
p_O16_x_C11,O16,C11,25.17,118.28881469115191,16.234814919376852
p_O16_x_C11,O16,C11,25.17,118.53088480801335,16.22469065143717
p_O16_x_C11,O16,C11,25.17,118.7729549248748,16.217294167441988
p_O16_x_C11,O16,C11,25.17,119.01502504173622,16.20722532890492
p_O16_x_C11,O16,C11,25.17,119.25709515859766,16.198120249566493
p_O16_x_C11,O16,C11,25.17,119.4991652754591,16.19021312514642
p_O16_x_C11,O16,C11,25.17,119.74123539232052,16.179163693885847
p_O16_x_C11,O16,C11,25.17,119.98330550918196,16.168411427916496
p_O16_x_C11,O16,C11,25.17,120.2253756260434,16.157377492033692
p_O16_x_C11,O16,C11,25.17,120.46744574290484,16.150340699773793
p_O16_x_C11,O16,C11,25.17,120.70951585976628,16.14458185267987
p_O16_x_C11,O16,C11,25.17,120.95158597662773,16.13826623288881
p_O16_x_C11,O16,C11,25.17,121.19365609348915,16.13154337900219
p_O16_x_C11,O16,C11,25.17,121.43572621035058,16.120923782218416
p_O16_x_C11,O16,C11,25.17,121.67779632721202,16.11522201983206
p_O16_x_C11,O16,C11,25.17,121.91986644407346,16.10738826708336
p_O16_x_C11,O16,C11,25.17,122.16193656093488,16.102642809104687
p_O16_x_C11,O16,C11,25.17,122.40400667779632,16.09630886099611
p_O16_x_C11,O16,C11,25.17,122.64607679465776,16.09030721315962
p_O16_x_C11,O16,C11,25.17,122.8881469115192,16.083629160246996
p_O16_x_C11,O16,C11,25.17,123.13021702838064,16.080036202930117
p_O16_x_C11,O16,C11,25.17,123.37228714524208,16.074945734624492
p_O16_x_C11,O16,C11,25.17,123.61435726210352,16.06930463613935
p_O16_x_C11,O16,C11,25.17,123.85642737896494,16.061552083280013
p_O16_x_C11,O16,C11,25.17,124.09849749582638,16.055304053934858
p_O16_x_C11,O16,C11,25.17,124.34056761268782,16.04921279720469
p_O16_x_C11,O16,C11,25.17,124.58263772954923,16.04292631304383
p_O16_x_C11,O16,C11,25.17,124.82470784641067,16.038226794099216
p_O16_x_C11,O16,C11,25.17,125.06677796327212,16.03214161867843
p_O16_x_C11,O16,C11,25.17,125.30884808013356,16.025259479169108
p_O16_x_C11,O16,C11,25.17,125.550918196995,16.020068720880154
p_O16_x_C11,O16,C11,25.17,125.79298831385644,16.014252813414735
p_O16_x_C11,O16,C11,25.17,126.03505843071788,16.008288368105717
p_O16_x_C11,O16,C11,25.17,126.2771285475793,16.00192193446339
p_O16_x_C11,O16,C11,25.17,126.51919866444074,15.995575038826756
p_O16_x_C11,O16,C11,25.17,126.76126878130218,15.991239402388352
p_O16_x_C11,O16,C11,25.17,127.0033388981636,15.987453417691288
p_O16_x_C11,O16,C11,25.17,127.24540901502505,15.98032700250512
p_O16_x_C11,O16,C11,25.17,127.48747913188647,15.973846818683594
p_O16_x_C11,O16,C11,25.17,127.72954924874792,15.971492937789396
p_O16_x_C11,O16,C11,25.17,127.97161936560936,15.968083460149092
p_O16_x_C11,O16,C11,25.17,128.21368948247078,15.965609178823025
p_O16_x_C11,O16,C11,25.17,128.45575959933225,15.958760134554725
p_O16_x_C11,O16,C11,25.17,128.69782971619367,15.952925006791135
p_O16_x_C11,O16,C11,25.17,128.9398998330551,15.948249001452368
p_O16_x_C11,O16,C11,25.17,129.18196994991655,15.943794540886934
p_O16_x_C11,O16,C11,25.17,129.42404006677796,15.937893230692769
p_O16_x_C11,O16,C11,25.17,129.6661101836394,15.93262630842801
p_O16_x_C11,O16,C11,25.17,129.90818030050082,15.928303911738016
p_O16_x_C11,O16,C11,25.17,130.15025041736226,15.922878523549516
p_O16_x_C11,O16,C11,25.17,130.3923205342237,15.91597140297228
p_O16_x_C11,O16,C11,25.17,130.63439065108514,15.909264391956343
p_O16_x_C11,O16,C11,25.17,130.87646076794658,15.905325197688178
p_O16_x_C11,O16,C11,25.17,131.11853088480802,15.901214901161032
p_O16_x_C11,O16,C11,25.17,131.3606010016695,15.895645046018217
p_O16_x_C11,O16,C11,25.17,131.6026711185309,15.894819027221288
p_O16_x_C11,O16,C11,25.17,131.84474123539232,15.89265195841317
p_O16_x_C11,O16,C11,25.17,132.08681135225376,15.88796749923009
p_O16_x_C11,O16,C11,25.17,132.32888146911515,15.88395864030156
p_O16_x_C11,O16,C11,25.17,132.57095158597662,15.87974165884614
p_O16_x_C11,O16,C11,25.17,132.81302170283806,15.87470943544756
p_O16_x_C11,O16,C11,25.17,133.0550918196995,15.86706711792096
p_O16_x_C11,O16,C11,25.17,133.29716193656094,15.86325988698179
p_O16_x_C11,O16,C11,25.17,133.53923205342238,15.859018588687848
p_O16_x_C11,O16,C11,25.17,133.7813021702838,15.853985288893904
p_O16_x_C11,O16,C11,25.17,134.02337228714524,15.84937514628586
p_O16_x_C11,O16,C11,25.17,134.26544240400668,15.84535223888882
p_O16_x_C11,O16,C11,25.17,134.50751252086812,15.841768553533756
p_O16_x_C11,O16,C11,25.17,134.74958263772956,15.835577141339192
p_O16_x_C11,O16,C11,25.17,134.99165275459097,15.831540879872836
p_O16_x_C11,O16,C11,25.17,135.2337228714524,15.823812210865537
p_O16_x_C11,O16,C11,25.17,135.47579298831386,15.814158568322917
p_O16_x_C11,O16,C11,25.17,135.7178631051753,15.806898109174966
p_O16_x_C11,O16,C11,25.17,135.95993322203674,15.800314159947291
p_O16_x_C11,O16,C11,25.17,136.20200333889815,15.793122965325477
p_O16_x_C11,O16,C11,25.17,136.4440734557596,15.784774527147388
p_O16_x_C11,O16,C11,25.17,136.68614357262103,15.782526237623074
p_O16_x_C11,O16,C11,25.17,136.92821368948248,15.776096359197028
p_O16_x_C11,O16,C11,25.17,137.17028380634392,15.77089852557455
p_O16_x_C11,O16,C11,25.17,137.41235392320533,15.76776616155145
p_O16_x_C11,O16,C11,25.17,137.65442404006677,15.761893627254487
p_O16_x_C11,O16,C11,25.17,137.8964941569282,15.757835586716844
p_O16_x_C11,O16,C11,25.17,138.13856427378963,15.748880903009898
p_O16_x_C11,O16,C11,25.17,138.3806343906511,15.742548637768532
p_O16_x_C11,O16,C11,25.17,138.6227045075125,15.740833891121577
p_O16_x_C11,O16,C11,25.17,138.86477462437395,15.731083139046042
p_O16_x_C11,O16,C11,25.17,139.1068447412354,15.725050694870182
p_O16_x_C11,O16,C11,25.17,139.34891485809683,15.720118373228283
p_O16_x_C11,O16,C11,25.17,139.59098497495827,15.714390817041505
p_O16_x_C11,O16,C11,25.17,139.8330550918197,15.703504165285937
p_O16_x_C11,O16,C11,25.17,140.07512520868113,15.69843102341722
p_O16_x_C11,O16,C11,25.17,140.31719532554257,15.692033559148095
p_O16_x_C11,O16,C11,25.17,140.559265442404,15.681581002621389
p_O16_x_C11,O16,C11,25.17,140.80133555926545,15.674874260506986
p_O16_x_C11,O16,C11,25.17,141.04340567612687,15.661153675396056
p_O16_x_C11,O16,C11,25.17,141.2854757929883,15.65147456629656
p_O16_x_C11,O16,C11,25.17,141.52754590984975,15.64118084780955
p_O16_x_C11,O16,C11,25.17,141.7696160267112,15.630576408013257
p_O16_x_C11,O16,C11,25.17,142.01168614357263,15.619974140275763
p_O16_x_C11,O16,C11,25.17,142.25375626043405,15.609561754780117
p_O16_x_C11,O16,C11,25.17,142.4958263772955,15.600121567002224
p_O16_x_C11,O16,C11,25.17,142.73789649415693,15.593521563773628
p_O16_x_C11,O16,C11,25.17,142.97996661101837,15.580541295572544
p_O16_x_C11,O16,C11,25.17,143.2220367278798,15.568669071932035
p_O16_x_C11,O16,C11,25.17,143.46410684474122,15.554930020124663
p_O16_x_C11,O16,C11,25.17,143.7061769616027,15.544878811367326
p_O16_x_C11,O16,C11,25.17,143.9482470784641,15.53407140398387
p_O16_x_C11,O16,C11,25.17,144.19031719532555,15.521738054039034
p_O16_x_C11,O16,C11,25.17,144.432387312187,15.510125347347016
p_O16_x_C11,O16,C11,25.17,144.6744574290484,15.496626817411656
p_O16_x_C11,O16,C11,25.17,144.91652754590984,15.484136685172064
p_O16_x_C11,O16,C11,25.17,145.15859766277129,15.470742991037495
p_O16_x_C11,O16,C11,25.17,145.40066777963273,15.45803848258146
p_O16_x_C11,O16,C11,25.17,145.64273789649417,15.442013113133918
p_O16_x_C11,O16,C11,25.17,145.88480801335558,15.427400623719883
p_O16_x_C11,O16,C11,25.17,146.12687813021702,15.414265330503756
p_O16_x_C11,O16,C11,25.17,146.36894824707846,15.397678229617114
p_O16_x_C11,O16,C11,25.17,146.6110183639399,15.380894260557984
p_O16_x_C11,O16,C11,25.17,146.85308848080135,15.362305556160624
p_O16_x_C11,O16,C11,25.17,147.09515859766276,15.347531070213854
p_O16_x_C11,O16,C11,25.17,147.3372287145242,15.32595070767332
p_O16_x_C11,O16,C11,25.17,147.57929883138564,15.307633397557836
p_O16_x_C11,O16,C11,25.17,147.82136894824708,15.291431263480124
p_O16_x_C11,O16,C11,25.17,148.06343906510853,15.272425201622164
p_O16_x_C11,O16,C11,25.17,148.30550918196994,15.250025305514528
p_O16_x_C11,O16,C11,25.17,148.54757929883138,15.234575473305071
p_O16_x_C11,O16,C11,25.17,148.78964941569282,15.211990674789853
p_O16_x_C11,O16,C11,25.17,149.03171953255426,15.199167982676862
p_O16_x_C11,O16,C11,25.17,149.2737896494157,15.174997726711997
p_O16_x_C11,O16,C11,25.17,149.51585976627712,15.1579035927872
p_O16_x_C11,O16,C11,25.17,149.75792988313856,15.13591502742468
p_O16_x_C11,O16,C11,25.17,150.0,15.114550753256244
p_N14_x_N13,N14,N13,8.9,5.0,0.0
p_N14_x_N13,N14,N13,8.9,5.242070116861436,0.0
p_N14_x_N13,N14,N13,8.9,5.484140233722871,0.0
p_N14_x_N13,N14,N13,8.9,5.726210350584307,0.0
p_N14_x_N13,N14,N13,8.9,5.968280467445743,0.0
p_N14_x_N13,N14,N13,8.9,6.210350584307179,0.0
p_N14_x_N13,N14,N13,8.9,6.452420701168615,0.0
p_N14_x_N13,N14,N13,8.9,6.69449081803005,0.0
p_N14_x_N13,N14,N13,8.9,6.936560934891486,0.0
p_N14_x_N13,N14,N13,8.9,7.178631051752921,0.0
p_N14_x_N13,N14,N13,8.9,7.420701168614357,0.0
p_N14_x_N13,N14,N13,8.9,7.6627712854757934,0.0
p_N14_x_N13,N14,N13,8.9,7.904841402337229,0.0
p_N14_x_N13,N14,N13,8.9,8.146911519198664,0.0
p_N14_x_N13,N14,N13,8.9,8.3889816360601,0.0
p_N14_x_N13,N14,N13,8.9,8.631051752921536,0.0
p_N14_x_N13,N14,N13,8.9,8.873121869782972,0.0
p_N14_x_N13,N14,N13,8.9,9.115191986644408,0.0855269039549797
p_N14_x_N13,N14,N13,8.9,9.357262103505844,0.1723953070247983
p_N14_x_N13,N14,N13,8.9,9.59933222036728,0.2769293105701018
p_N14_x_N13,N14,N13,8.9,9.841402337228716,0.3983332757516042
p_N14_x_N13,N14,N13,8.9,10.083472454090147,0.5384724154271481
p_N14_x_N13,N14,N13,8.9,10.325542570951589,0.7019623859698814
p_N14_x_N13,N14,N13,8.9,10.56761268781302,0.8907563822281275
p_N14_x_N13,N14,N13,8.9,10.809682804674456,1.1031010093841336
p_N14_x_N13,N14,N13,8.9,11.051752921535892,1.3421658262157297
p_N14_x_N13,N14,N13,8.9,11.293823038397328,1.612344557320944
p_N14_x_N13,N14,N13,8.9,11.535893155258766,1.9061857425260953
p_N14_x_N13,N14,N13,8.9,11.7779632721202,2.2352751818723524
p_N14_x_N13,N14,N13,8.9,12.020033388981636,2.5976499343878343
p_N14_x_N13,N14,N13,8.9,12.262103505843072,2.997849947174461
p_N14_x_N13,N14,N13,8.9,12.504173622704506,3.432791756908256
p_N14_x_N13,N14,N13,8.9,12.746243739565944,3.909300525597097
p_N14_x_N13,N14,N13,8.9,12.98831385642738,4.42928275300218
p_N14_x_N13,N14,N13,8.9,13.230383973288816,5.00336343420315
p_N14_x_N13,N14,N13,8.9,13.47245409015025,5.627978458207798
p_N14_x_N13,N14,N13,8.9,13.714524207011689,6.300556768412565
p_N14_x_N13,N14,N13,8.9,13.95659432387312,7.025326639476139
p_N14_x_N13,N14,N13,8.9,14.198664440734555,7.806764600824927
p_N14_x_N13,N14,N13,8.9,14.440734557595992,8.648805834895377
p_N14_x_N13,N14,N13,8.9,14.68280467445743,9.545348722493216
p_N14_x_N13,N14,N13,8.9,14.924874791318866,10.498313601104236
p_N14_x_N13,N14,N13,8.9,15.1669449081803,11.482473356333209
p_N14_x_N13,N14,N13,8.9,15.409015025041736,12.508967998177658
p_N14_x_N13,N14,N13,8.9,15.651085141903172,13.568562543206651
p_N14_x_N13,N14,N13,8.9,15.893155258764608,14.659230769321644
p_N14_x_N13,N14,N13,8.9,16.135225375626042,15.76727634565984
p_N14_x_N13,N14,N13,8.9,16.377295492487477,16.8812558451579
p_N14_x_N13,N14,N13,8.9,16.619365609348915,17.98800927473988
p_N14_x_N13,N14,N13,8.9,16.861435726210352,19.06250887107571
p_N14_x_N13,N14,N13,8.9,17.103505843071787,20.12154368204233
p_N14_x_N13,N14,N13,8.9,17.34557595993322,21.14068900316941
p_N14_x_N13,N14,N13,8.9,17.587646076794655,22.11243455560011
p_N14_x_N13,N14,N13,8.9,17.829716193656093,23.037477024145076
p_N14_x_N13,N14,N13,8.9,18.07178631051753,23.93444184252194
p_N14_x_N13,N14,N13,8.9,18.313856427378965,24.7655868948005
p_N14_x_N13,N14,N13,8.9,18.5559265442404,25.50753185460544
p_N14_x_N13,N14,N13,8.9,18.79799666110183,26.188904559622152
p_N14_x_N13,N14,N13,8.9,19.040066777963272,26.803444565149363
p_N14_x_N13,N14,N13,8.9,19.28213689482471,27.345450214206497
p_N14_x_N13,N14,N13,8.9,19.524207011686144,27.826747140075597
p_N14_x_N13,N14,N13,8.9,19.76627712854758,28.23042202389383
p_N14_x_N13,N14,N13,8.9,20.008347245409013,28.571762374101404
p_N14_x_N13,N14,N13,8.9,20.25041736227045,28.865043316571068
p_N14_x_N13,N14,N13,8.9,20.49248747913189,29.063455188184875
p_N14_x_N13,N14,N13,8.9,20.734557595993323,29.22156332771768
p_N14_x_N13,N14,N13,8.9,20.976627712854757,29.337476226294363
p_N14_x_N13,N14,N13,8.9,21.218697829716195,29.38526821500853
p_N14_x_N13,N14,N13,8.9,21.46076794657763,29.41218338013182
p_N14_x_N13,N14,N13,8.9,21.702838063439064,29.40240985645924
p_N14_x_N13,N14,N13,8.9,21.9449081803005,29.37906860191114
p_N14_x_N13,N14,N13,8.9,22.186978297161936,29.334524856122872
p_N14_x_N13,N14,N13,8.9,22.429048414023377,29.274828188148717
p_N14_x_N13,N14,N13,8.9,22.671118530884808,29.18462231432585
p_N14_x_N13,N14,N13,8.9,22.91318864774624,29.10074093558703
p_N14_x_N13,N14,N13,8.9,23.15525876460768,28.98836637831924
p_N14_x_N13,N14,N13,8.9,23.39732888146911,28.889629252341848
p_N14_x_N13,N14,N13,8.9,23.639398998330552,28.781106546205073
p_N14_x_N13,N14,N13,8.9,23.881469115191987,28.70547602863554
p_N14_x_N13,N14,N13,8.9,24.12353923205342,28.61788922902611
p_N14_x_N13,N14,N13,8.9,24.36560934891486,28.50966650923098
p_N14_x_N13,N14,N13,8.9,24.607679465776293,28.426106068437253
p_N14_x_N13,N14,N13,8.9,24.84974958263773,28.3306551215914
p_N14_x_N13,N14,N13,8.9,25.091819699499165,28.25496711512415
p_N14_x_N13,N14,N13,8.9,25.3338898163606,28.179206194345348
p_N14_x_N13,N14,N13,8.9,25.57595993322204,28.131916373935695
p_N14_x_N13,N14,N13,8.9,25.818030050083472,28.07708622623241
p_N14_x_N13,N14,N13,8.9,26.06010016694491,28.036535710856345
p_N14_x_N13,N14,N13,8.9,26.302170283806344,27.99049129484944
p_N14_x_N13,N14,N13,8.9,26.54424040066778,27.975059771431404
p_N14_x_N13,N14,N13,8.9,26.786310517529216,27.94853536159949
p_N14_x_N13,N14,N13,8.9,27.02838063439065,27.930093849489023
p_N14_x_N13,N14,N13,8.9,27.27045075125209,27.936629167864535
p_N14_x_N13,N14,N13,8.9,27.512520868113523,27.92518267808567
p_N14_x_N13,N14,N13,8.9,27.754590984974957,27.924092649399196
p_N14_x_N13,N14,N13,8.9,27.996661101836395,27.9284375106699
p_N14_x_N13,N14,N13,8.9,28.23873121869783,27.921373316762395
p_N14_x_N13,N14,N13,8.9,28.480801335559267,27.945971403419463
