replica_id,distance_D,smoothing_lambda,sigma_5_MeV_mb,sigma_5.5_MeV_mb,sigma_6_MeV_mb,sigma_7_MeV_mb,sigma_8_MeV_mb,sigma_9_MeV_mb,sigma_10_MeV_mb,sigma_11_MeV_mb,sigma_12_MeV_mb,sigma_14_MeV_mb,sigma_16_MeV_mb,sigma_18_MeV_mb,sigma_20_MeV_mb,sigma_22_MeV_mb,sigma_24_MeV_mb,sigma_26_MeV_mb,sigma_28_MeV_mb,sigma_30_MeV_mb,sigma_35_MeV_mb,sigma_40_MeV_mb,sigma_45_MeV_mb,sigma_50_MeV_mb,sigma_55_MeV_mb,sigma_60_MeV_mb,sigma_65_MeV_mb,sigma_70_MeV_mb,sigma_75_MeV_mb,sigma_80_MeV_mb,sigma_85_MeV_mb,sigma_90_MeV_mb,sigma_95_MeV_mb,sigma_100_MeV_mb,sigma_105_MeV_mb,sigma_110_MeV_mb,sigma_115_MeV_mb,sigma_120_MeV_mb,sigma_125_MeV_mb,sigma_130_MeV_mb,sigma_135_MeV_mb,sigma_140_MeV_mb,sigma_145_MeV_mb,sigma_150_MeV_mb
189,0.07967188168567896,300.0,0.0,0.0,0.0,0.0,0.0,0.046516508299254536,0.48319061346007713,1.306028019041438,2.630515921154619,7.506617850816734,15.822440932815237,24.84035557260288,30.09417944838794,30.925785261308963,30.090225493894422,29.48268593604648,29.109355039244253,29.43969102644763,30.178836909118676,28.614402905530323,25.788032232116354,23.073386587221602,20.901196940661972,19.442452233525295,18.29483097260731,17.000581446888024,15.818441617898294,14.759525120617639,13.873312124291434,13.256445787634345,12.795915005170942,12.362333901708267,11.871730740529788,11.374976418044024,10.936153191479379,10.57476994435953,10.296191480596768,10.092787726004707,9.95534838272601,9.880228465997206,9.880955477203115,9.976588352624283
190,0.10140536092007837,300.0,0.0,0.0,0.0,0.0,0.0,0.043263359729318385,0.43880784012010005,1.1695962941294802,2.3327645303114553,6.627976055314449,14.213844670118558,22.763807730239886,27.509490655054705,27.967054269674364,27.194575661958652,26.842358539808444,26.77408215845945,27.178871093223776,28.33365433936143,27.091883006312468,24.166565662695056,21.508181947094215,19.80962288310599,18.59510370021864,17.43976586490471,16.28691376266724,15.097081721029614,14.079404472158796,13.240614153494322,12.441421878827722,11.689931568155881,11.20093297735753,10.838058428661556,10.542161399537529,10.30157229867862,10.10978772137873,9.959496817868203,9.834062600000209,9.715312143835332,9.587437997994085,9.441464494052628,9.27049541535776
191,0.2127995331434741,300.0,0.0,0.0,0.0,0.0,0.0,0.0500538160329783,0.5161898071703502,1.3892351829177094,2.786808897421825,7.828202004476376,16.108724343768053,24.793886888492818,29.972461838113254,31.050489886071123,30.26550078583719,29.531249321469698,29.123873485676473,29.18589388559752,30.252257526058614,29.221098890378425,26.449334268613892,23.80417072362073,21.625268607822964,19.942926867766964,18.735990102087275,17.501041807927695,16.469250969124012,15.708128915856824,14.858982873139139,13.846936888135112,13.10162461544026,12.626011889022243,12.207803013237477,11.829289224568164,11.516855990255353,11.2628480111948,11.050760707585242,10.857049727749475,10.6577099207538,10.422567545195315,10.09394924652752,9.616356877183806
192,0.17442203644189166,100.0,0.0,0.0,0.0,0.0,0.0,0.06072035671852991,0.5496853522378972,1.3704310059762854,2.605605638050006,7.122009636839572,15.400416647720208,24.59145394603122,29.83397665235961,30.578843027124307,29.67174770164398,29.46926519323226,29.24978493091459,28.797316802617708,30.10270167614137,28.6183190529685,25.268882752744638,22.633118902902734,21.00402677521707,20.07310817910036,18.745663976890082,16.74158250209225,15.5267778816133,15.186616782952923,14.406729760198658,12.928043649017768,12.079786402633664,11.968810915730904,11.899291624238078,11.733970724387724,11.513700527508606,11.269983686842739,11.02677634623706,10.792601938734473,10.571887270118044,10.36832643347009,10.184172868789197,10.02122004974149
193,0.3180456990474749,30.0,0.0,0.0,0.0,0.0,0.0,0.13242681135446224,0.8927229799711156,1.8703340277411744,3.1199849882589503,7.407222949775363,16.367283291477463,25.516250502856085,30.07152207317076,30.954639106317735,29.06312154842101,27.84099798680043,29.453817713382698,29.561937063215435,30.99265539006229,27.954129970971184,24.701728093824553,23.297424481248793,21.66961974010833,19.909194697272046,18.654808980087097,16.85072003673302,15.37687209582004,14.347083777592275,13.673587949628288,12.955305641775729,12.415098154101376,12.088319627430222,11.847110245981746,11.545343202885634,11.1053106047573,10.67771358466273,10.407327416316692,10.277440614965244,10.24010056532084,10.216433819943072,9.991700786612611,9.345625292741156
194,0.0952942455324771,300.0,0.0,0.0,0.0,0.0,0.0,0.04560163527828783,0.46770012524437626,1.2547940215711202,2.514860549613463,7.178760684926704,15.283322294156996,23.992707773786957,28.63850285126822,29.385363318603932,28.909471072507348,28.23323266926186,27.78909874607133,28.312360959931116,29.734577935559386,28.5613711931496,25.89956716877035,23.472388672612848,21.490627279257435,20.074527635417223,18.989904295432734,17.653131719892134,16.165190833180617,15.00800293883928,14.17614621663305,13.416902476150877,12.743346868654545,12.258325629398568,11.84374462858067,11.490548509978042,11.22123205850337,11.024272320532699,10.8802460053015,10.765022898249343,10.6541334848996,10.514750487454288,10.27933977706737,9.87954467711705
195,0.10153908963849059,300.0,0.0,0.0,0.0,0.0,0.0,0.043055978302393536,0.4480059142288156,1.2121552734173124,2.4432757892809667,6.969103982066352,14.601383789728224,22.610551393223144,27.147267800582885,28.111789536325727,27.621440733829964,27.215698288810565,27.0475833611429,27.168149796626725,28.010899787081932,26.69583127119239,24.058671790718787,21.98028490223396,20.366142394429918,18.98689151021617,17.799169643516127,16.558443839491904,15.258097566137161,14.058575529359777,13.055867033931255,12.217146260126746,11.663886730725057,11.313574263701433,11.058537532423998,10.859680682446983,10.696741392621705,10.55805574845046,10.432776481823522,10.304296661673089,10.155200884528885,9.95023657047355,9.584802882133578,8.958655906976922
196,0.4621807362620352,30.0,0.0,0.0,0.0,0.0,0.0,0.03696053263466119,0.3864217077881235,1.0484830215394816,2.1266296283097073,6.5154848548516995,15.241243741209242,24.413425060603497,29.202937756298926,29.243674031448293,27.800166541127577,27.363872049213192,27.450216924569762,27.883638532133514,31.098848625600308,27.23821410254326,23.129439266986452,22.056478812422124,20.759729857739405,18.77466910799382,17.29724529209336,15.967094189036095,14.703111116584495,13.913010391908944,13.422350664117268,12.26579158375589,11.295475874780866,11.244138496745036,11.273652470996845,11.124308760945352,10.810761343289533,10.421144644374479,10.045142407622862,9.734615791905032,9.529050854311622,9.469346565595556,9.61202212786523,10.031020937707353
197,0.12840587055598576,300.0,0.0,0.0,0.0,0.0,0.0,0.05275069973902764,0.5131590564426193,1.3345100793182099,2.6091392902115453,7.069538069993111,14.416462742644642,22.552803610651363,27.594484490070208,28.591120116029327,27.67645679460696,26.982509879298256,27.059997383703276,27.470808414105765,28.71622607389814,27.596428771931034,24.384671487084912,21.316433921088393,19.314207938603154,18.159826022114064,17.264825866509426,16.205913173484113,15.100829021576203,13.84084067916295,12.578836478426373,11.817412121213456,11.563864028111311,11.381339490175533,11.134579570477177,10.852273239505932,10.571952164616889,10.308788494094394,10.07075199156532,9.860957765440151,9.681250577722496,9.537719296681573,9.45342342176531,9.455626650829007
198,0.16114118334831407,300.0,0.0,0.0,0.0,0.0,0.0,0.05347819425906333,0.514669917240154,1.3301231388116157,2.5916284538506633,7.075898250033156,14.688398027959854,23.061439756634318,27.576945922301903,28.094285045200944,27.60079929004262,27.168634687303395,26.71005951991087,26.89603743634804,27.60809860029375,26.780614580293076,24.53736475906891,21.92281565118536,20.04685410818007,18.96654217188251,17.972240596908012,16.53446368103676,15.053818436563665,13.851455844361594,13.106958820693308,12.55025088196791,11.841105435907007,11.227819980835843,10.765366606960997,10.421022742430084,10.164678948419006,9.963842627474726,9.79028731119863,9.628373762028852,9.466005569487374,9.289832189333014,9.079745390408442,8.815890545247374
199,0.06705528294786291,300.0,0.0,0.0,0.0,0.0,0.0,0.05439283245395839,0.5403746588965422,1.4228266699698167,2.8097295429381983,7.788399671843962,16.223465090160023,25.299333555830714,30.36762134478095,31.173058334915638,30.487831620663073,29.887066848800036,29.451491572082656,29.66911763997326,30.278988358438355,28.611654579263053,25.63905411659346,23.20775657309431,21.3532590117171,19.83964589904821,18.56727849377957,17.235126087670565,15.908089519044507,14.8104298927611,14.083221499248813,13.479983259902749,12.877693552019492,12.381258489037792,11.916136256283668,11.502789960699628,11.182612956223984,10.946395261943213,10.774015346991153,10.642126216992077,10.527611081234857,10.405180964435475,10.237964240415433,9.988725440862027
200,0.11240648659170321,300.0,0.0,0.0,0.0,0.0,0.0,0.03325848764858431,0.3871420368256117,1.1186840457646918,2.3649697605571958,7.167575972879024,15.599437703814518,24.67006618363379,29.550797919863832,30.047390488802375,28.979477874333753,28.353216584872985,28.115249005022942,28.387758610875256,29.283673411789664,27.790926410816148,25.081006683568052,22.65367993704715,20.689974398435076,19.356394202033115,18.309899536393573,16.87100301152708,15.44023305853379,14.391149134203065,13.683532412874253,13.11965655764634,12.747392664460225,12.369996840662722,11.910227364305866,11.436572998620504,11.017710441055298,10.660805703286758,10.359551126112091,10.108293237527802,9.902103899585004,9.74202536649633,9.650392379474248,9.65495117070778
201,0.04057910486014525,300.0,0.0,0.0,0.0,0.0,0.0,0.03971432449373143,0.43855748917668697,1.228699362949817,2.5394988792286854,7.458799095565459,15.929428534021778,25.091485770286845,30.115876828821868,30.87611012015772,30.090766807000993,29.427549774811606,29.255931770692907,29.75755310929181,30.74115722019492,29.163592346645927,26.234301160884186,23.676497950162492,21.50752321242682,19.892985335150172,18.797375923875947,17.668035414108292,16.30060787393857,14.96768512567486,13.940543346422308,13.25485902719341,12.863246359038286,12.565671656276718,12.202743989170907,11.800056121986586,11.414619701789567,11.074762805119025,10.794645066788988,10.565609039011028,10.37474794115273,10.21275047853253,10.080685930970809,9.982088499520984
202,0.13443279438681835,300.0,0.0,0.0,0.0,0.0,0.0,0.06344400769155885,0.5884088474328641,1.4879719249270218,2.8522366832040214,7.596308345243205,15.425871428316324,23.725951360474706,28.56145775946571,29.614425889565016,29.088361184160313,28.45544921304449,28.20130676651654,28.91033563346688,30.144261374187952,28.125846183361805,24.965123007684028,22.6240005828194,20.97815615477173,19.8124206587018,18.64198014028295,17.0067246274166,15.533716590342154,14.601525328440557,14.02538282348026,13.468288526127132,12.828884715371906,12.228177321029467,11.680114908992707,11.224669627604584,10.89698692328726,10.672232571934114,10.517066097572338,10.407032653636943,10.320686534572255,10.23779043561641,10.14003603568771,10.010120554406864
203,0.5792682749644068,10.0,0.0,0.0,0.0,0.0,0.0,0.3188468608249284,1.4415188394547478,2.3832389149750113,3.3254834763828134,6.908000933260376,16.878146746854025,24.210703055703345,28.492847913605186,30.631417463572692,29.455623395478117,28.88652461188747,28.960325013342484,28.73093022645846,33.65614068017506,28.637248870997905,25.187963767518866,23.42965179170311,21.213258716346157,19.740105663803675,18.731188678242255,17.14965445510196,15.555696371732814,14.46249857842523,13.91839078760239,13.387334739111697,13.255841021083604,13.513609889068727,12.725031961314379,11.526609169957382,10.790131523772434,10.530980147116027,10.608025240223155,10.777697580623553,10.75822884848226,10.395580323398075,10.030452143083398,10.083236859408647
