replica_id,distance_D,smoothing_lambda,sigma_5_MeV_mb,sigma_5.5_MeV_mb,sigma_6_MeV_mb,sigma_7_MeV_mb,sigma_8_MeV_mb,sigma_9_MeV_mb,sigma_10_MeV_mb,sigma_11_MeV_mb,sigma_12_MeV_mb,sigma_14_MeV_mb,sigma_16_MeV_mb,sigma_18_MeV_mb,sigma_20_MeV_mb,sigma_22_MeV_mb,sigma_24_MeV_mb,sigma_26_MeV_mb,sigma_28_MeV_mb,sigma_30_MeV_mb,sigma_35_MeV_mb,sigma_40_MeV_mb,sigma_45_MeV_mb,sigma_50_MeV_mb,sigma_55_MeV_mb,sigma_60_MeV_mb,sigma_65_MeV_mb,sigma_70_MeV_mb,sigma_75_MeV_mb,sigma_80_MeV_mb,sigma_85_MeV_mb,sigma_90_MeV_mb,sigma_95_MeV_mb,sigma_100_MeV_mb,sigma_105_MeV_mb,sigma_110_MeV_mb,sigma_115_MeV_mb,sigma_120_MeV_mb,sigma_125_MeV_mb,sigma_130_MeV_mb,sigma_135_MeV_mb,sigma_140_MeV_mb,sigma_145_MeV_mb,sigma_150_MeV_mb
10,0.21258271329826336,1.0,0.0,0.0,0.003183051411440378,1.6480951758625875,31.925020976202696,10.192129314165854,12.118441391056754,46.90797663754807,25.02941202280625,29.76216797014699,13.700617635942233,14.870583696702626,14.21836674159203,7.661206998227443,5.483018984559115,3.6408922294641055,1.6047585390285974,1.895879344134961,2.183232089965879,4.313960699182092,6.86030129639667,8.28979767131099,8.916239719283237,9.35275404314022,9.453716032536263,9.258956706500383,8.381321335921344,9.392031039532027,10.043646147000125,8.546114960515508,8.806948755672222,9.374092446819496,9.76364015421137,9.758061061195473,9.201754096183036,8.547601870249256,8.191396749208081,8.089467215341914,8.12632718069208,8.164469398546293,7.939795467153487,7.204608354792584
11,0.18150923054880636,1.0,0.0,0.0,0.0013146792463166307,1.3026918339628497,24.037115978389558,7.688432215691005,9.529655356389306,37.03418975677629,20.855952795151524,24.467256298555846,10.968408115756636,13.08241657695156,12.315006396238275,6.034370818598952,4.998198433845309,3.7898970585074743,1.5259276212554935,1.4136834641408897,2.2042001338058195,3.731245063368507,6.150705041923875,6.834625775820482,7.263046194072738,7.776047598309408,7.538024779463855,7.596079938992241,7.241314611732027,7.9090643977246895,7.721072400012459,7.642370877058296,7.235288727791846,7.435875500794638,7.792797283416273,7.866258461370047,7.489984510100007,7.019913537293043,6.782999666761956,6.740474578920661,6.788659569294106,6.852822296498588,6.9535671438676045,7.138075303443602
12,0.06963695597786312,10.0,0.0,0.0,0.00840601031183369,2.2121073767151906,37.176513979674404,14.324855179831628,16.82346965095172,52.952310133632515,37.56784401987544,35.71744405887509,20.467717796051332,19.155957933390123,21.811446139806844,15.345202553070408,9.357042960524636,5.356067440841332,3.0783094078731628,2.9154067110279636,4.293131978892248,7.065410610173324,10.805571679376893,13.439332052559957,14.675048017212857,14.93971413863766,14.25216642669961,14.678214652970246,14.984883888606115,15.626146939060325,15.883649469309445,15.21099701145508,14.984790597545883,15.10673566575835,15.253064592999873,15.260283988502112,15.039355911970134,14.695237032320161,14.346258379456403,13.993950945427127,13.613712143799205,13.173586865632034,12.60775444932144,11.85647030115095
13,0.09993666087040394,3.0,0.0,0.0,0.00423459176395741,1.593495409728698,29.317434655175788,9.972070347732158,12.74356191286307,45.629411826878766,26.010375494633408,29.150049457881245,14.25925484383253,14.080795761525161,14.059148723099407,8.362034537234667,6.004427834937825,3.792524600359612,1.849411337119552,1.8354422937490686,2.575538401657778,4.586830553716849,6.987804710997781,8.376417857509962,9.32770802174954,8.49269011535772,8.9246193754367,8.387531302357967,8.702149594813765,8.572003906641138,9.065338723271234,8.939190295993175,8.576394664617544,9.249211447357197,9.535053276061774,9.237914744242573,8.761807798229208,8.356833912599543,8.157484486013916,8.105485859932497,8.106812554335406,8.03524552634405,7.6352850220363715,6.699126418691702
14,0.3925651981227207,30.0,0.0,0.0,0.005630008257682438,2.396594260154629,36.5514873515918,17.016547183179576,18.145410238581167,47.35992906000448,41.579011587220236,36.158784818152455,22.732081665016715,18.146244398508937,18.655175366380508,14.867234971398888,9.24447162555815,4.977594102332355,2.918506022312003,2.6984891092257937,4.008683841249757,6.757245796996939,10.060525192192216,12.004697999132961,13.092811363995256,13.461072576187314,13.405684197953441,13.224211363629879,12.964886640551242,13.173035380939256,13.770607954826446,13.65370079772752,12.986037020242383,12.97239995120347,13.151865601901727,13.195456768894573,12.986755110370126,12.629733824276652,12.262292610755875,11.957918724929822,11.770763241192686,11.74708493802868,11.911457601907504,12.2912339390297
15,0.38667588339626185,30.0,0.0,0.0,0.004596971738163925,2.0137706595576725,31.58773277906965,14.404269185939713,14.779464500178785,39.80286720492303,35.21075396245734,29.8606182823895,19.38459292993865,16.149642792145897,16.437657976284637,12.58181161486094,7.504972053353272,3.945944042682844,2.345802174111844,2.2271101243732887,3.447864673662899,5.825475001217945,8.684683821113625,10.572108405249653,11.110820674356757,11.09864077011163,11.01507114775696,10.885446525804225,10.837273286047596,11.044098979174025,11.192370506204941,11.169133016899927,11.325049833396976,11.367048005371467,11.233910615704199,10.992352067438402,10.702842536334494,10.394190170416588,10.09439419975034,9.861796019486611,9.758238283838498,9.84205878160032,10.164681973485933,10.794337955641558
16,0.12450812065117696,3.0,0.0,0.0,0.007153134451907594,2.010127103038693,38.8065427009987,12.511115699762055,15.053952303502133,54.39847768482208,32.09846689089605,35.68112472641364,17.850460740357704,18.959841276327804,17.32126227626018,10.323766649527391,7.774188902590404,4.658532624453887,2.034528468061879,2.0921701824615258,3.349439161863205,5.568137095652836,8.807186368935948,10.340845492930777,11.645995593692641,10.892700644795246,10.300811774989656,10.542258528005304,10.707181343738078,11.342337085864813,11.616419717539868,11.130168648862082,11.115539622668255,10.902004818294325,10.924192893867277,10.989276704884922,10.749067765364938,10.3808890741631,10.125699595908237,10.027703208428928,10.090643338727254,10.253858620293256,10.168297719308525,9.44276216299607
17,0.13133399405518414,3.0,0.0,0.0,0.007666619896319634,2.1324223013118635,40.5004706495954,13.221083643946356,15.87122070044692,59.503484642057124,34.8889280819214,39.4733733958913,18.31729195912164,21.6137778067016,21.012213510905173,10.360463575210137,7.507977249579791,5.004447616376816,2.1985321259911506,2.303823092670114,3.7941125909787585,6.013077646168539,9.607112954708441,11.901739267351084,12.616131025765414,12.262385071314938,12.321739783605782,11.867710218285813,12.100960061403816,12.802063748944743,13.231151239754501,12.012488903099555,11.411814129478262,12.546558026395132,13.020749781310597,12.666554507811126,12.19631575517218,11.78100029110751,11.459823871183477,11.297436976392197,11.36646668722202,11.641593652392297,11.654434170554254,10.846098201869342
18,0.12547446450376912,3.0,0.0,0.0,0.0069484259040244155,2.176472724152567,41.194265498371976,13.789006894469185,16.671811554813107,60.69292138966774,34.30338114983192,37.85925179263698,18.584981612868457,19.20066151648827,19.467202026671668,12.097427106664284,8.394783956350608,4.941589254325628,2.4301935505904275,2.3740470853079247,3.7983909869181955,7.111162887076973,10.259814486609843,11.729113822969397,13.525278233196847,13.192004872135698,12.103505568427167,12.163068569566661,12.75441229946458,13.241000461563111,13.05539065185749,14.131874930160935,13.856010565556872,13.454810862254032,13.308186377529426,13.2364857661167,13.079337990225676,12.683124882950258,12.010754630700717,11.38715260024184,11.16311970364146,11.457544362885328,11.515805525566128,10.393007806863777
19,0.23382648780414833,1.0,0.0,0.0,0.001848991810954111,1.639541671287473,31.141506382054978,9.82125805813231,11.97576262078211,47.80034941372225,24.876585951456654,30.67568716738039,13.515079781207941,15.762085219133796,14.232555545360826,6.954586851367435,5.506400692266979,3.825762996731689,1.5112367076706121,1.6436465921927788,2.607138049710491,4.214854386514967,6.85348821289666,7.494036179540278,8.746858795815495,9.218996763193097,9.127290919522899,8.89430230731923,8.337977429618732,9.201035394423458,9.053393351235892,8.541044688866737,8.3147078614174,8.67216844459755,9.131897297071154,9.229922222654617,8.739945647029696,8.099647365575475,7.720911848157736,7.615953519190708,7.735544391289024,7.956123542022287,7.773234809995538,6.688267362154882
20,0.4076822186633851,30.0,0.0,0.0,0.004981497784492676,1.8692845328032852,28.4004039770455,13.209354690364364,14.028070191324275,36.06806754441196,31.56634002927339,27.72098506205545,17.807776688501004,14.442724395849908,14.73112458728578,11.201912184416402,6.9558095433110285,3.965093989869134,2.4273008269844416,2.2133620671388954,3.183846983571072,5.413620400211586,8.106790991220896,9.959769062330537,10.729282987108274,10.867776116863766,11.149714440377023,11.267035215179291,10.787584621024688,10.20871598176919,10.135394988174182,10.467251747759331,10.92177953085325,11.268053498021022,11.041422761068857,10.520179294180638,10.094832327676816,9.828365892437944,9.699698494191136,9.63823395330877,9.563867547726009,9.411768717796717,9.170791266108134,8.84519901144649
21,0.09350234043113312,3.0,0.0,0.0,0.004296785618368736,1.6152729211784937,29.68178318592019,10.473073558586032,12.36122243444779,43.976273961447205,26.93414829975833,30.60621630169361,14.730924447931496,14.81619072298025,15.198536668199466,8.981569683988488,6.492420489721492,3.9172982245031913,1.6234243183849824,1.711020358173236,2.7687474548571873,5.245911381754013,7.873321767208216,8.17818551142821,9.136150699095975,10.26572260723936,9.815244114750804,10.211492632515663,9.07346009442875,8.888444339295878,9.658888436367784,9.153622159525177,9.289220516722127,9.197972697097937,9.458559391793019,9.78374836414049,9.619137523137264,9.200507491147166,8.877056782487125,8.712343189401514,8.709769986267052,8.779302762331142,8.433295351213651,7.2127467522497115
22,0.1310920773711453,3.0,0.0,0.0,0.006881793835627644,2.0364240317170474,39.66537516265876,13.25495731847643,15.499968602757647,55.771814453074185,33.14013855852831,36.22512646606311,17.3838378117116,20.781304328689576,21.50266579540025,10.75799693957896,7.305302450459528,4.819161603400897,2.3810827153729286,2.502867280295413,3.6230196765606473,6.570054271635583,9.885308744052788,10.773809908361281,11.559416281951002,11.780267181507021,11.961251265763353,13.311179088007645,12.83153047874512,12.002621793732335,13.172649829066467,12.610647247570057,12.144315887731508,13.253575267341285,13.256317472138868,12.42501720936509,11.88718253193706,11.671824795107858,11.594908210778033,11.500141549450255,11.240718489196787,10.793942905203123,10.560439334314696,11.025891146069482
23,0.2193346659720231,1.0,0.0,0.0,0.0023388797185454257,2.4632171173060784,48.03354126564539,15.274242284823359,18.92980132876298,71.82435194864092,38.483742590743745,44.64678311393378,21.211562227935804,25.399473705327864,27.209831406063923,12.434535657173623,8.954450650279,6.510616248171937,2.4564852033892515,2.7596541321955015,3.725461510475354,7.683722180776822,11.833490659053622,13.159797181653614,13.987049341827511,15.62747159796376,14.463128586046127,14.582839289761353,14.159293413212668,15.171865752159079,15.433930830617246,14.569652349035731,13.834130563495938,15.353785069721196,15.268413818378304,14.222659104327422,14.014995808891419,14.23297118592874,14.167968077829851,13.842873276121763,13.46606195370216,13.136392197762234,12.583881283722073,11.510000330288005
24,0.09183184902914705,3.0,0.0,0.0,0.0033219468771446704,1.304139773585825,24.207934481191618,8.18199948913623,10.053406682281887,37.381512671283915,22.038930512300496,23.674864272414172,11.465117835728881,12.69333638183104,13.156500837655262,8.004608521102744,5.358898518921723,3.2626427388741335,1.6062788043283918,1.5070785129497823,2.3972401642043084,4.255982060003989,6.234254929247462,7.392469762510591,7.826917484475639,7.751058192281217,7.818678296088951,8.59533852791976,7.842356413375344,7.96668781051983,8.227386793804287,8.523628637190086,7.886736092296026,7.996752915955623,8.108677977665202,8.055210998448363,7.994064345654148,7.852592605269433,7.5639176988705294,7.280597968333811,7.186797176438846,7.330206817383398,7.230963621038935,6.339654841236601
