energy_MeV,sigma_nominal_mb,sigma_lower_16_mb,sigma_upper_84_mb,relative_half_width
49.0567612687813,28.773197561339842,25.229033287243748,33.01566880945751,0.13531056994298082
49.298831385642735,28.617713261694732,25.09715860182103,32.82907154730723,0.13508963617710662
49.54090150250418,28.47130804158869,24.992500526240086,32.68116720398873,0.13502482335053997
49.78297161936561,28.346508169799634,24.90212946277825,32.5451611412465,0.13481434172924225
50.025041736227045,28.210300487585826,24.779591983447983,32.38725055111602,0.13483831147094388
50.26711185308848,28.05306822640139,24.66300563896317,32.20936866144399,0.13450156256667073
50.509181969949914,27.919993072186344,24.55508919431992,32.07748692457146,0.13471345982791966
50.751252086811355,27.794793486540833,24.44508138045897,31.93838781905377,0.13479694393526093
50.99332220367279,27.656866790806234,24.327890544789614,31.78594055009486,0.13483179533164744
51.235392320534224,27.532233851089032,24.211686740203717,31.635396763928245,0.13481851970087935
51.47746243739566,27.408988226063048,24.103066398916482,31.506777664727935,0.13505991546910343
51.71953255425709,27.28702112750707,23.984020707943486,31.347538983179586,0.1349271186625278
51.961602671118534,27.16495454762072,23.848965122388492,31.16482630218385,0.13465623818678776
52.20367278797997,27.037112558859913,23.740833047254885,31.031926810490933,0.13483491899076325
52.4457429048414,26.915220963409467,23.634239512986724,30.87751451765666,0.13455722720086485
52.68781302170284,26.81253326761491,23.51587364166745,30.756778569742263,0.13502836259080048
52.92988313856427,26.697708158534276,23.39335223550669,30.627978489135927,0.13549152254322985
53.17195325542571,26.587238917089763,23.278953354052074,30.504038907777446,0.13587506352683404
53.41402337228715,26.46885935280611,23.16666832625993,30.401852038505762,0.13667350783438256
53.65609348914858,26.371109121291667,23.06792638890099,30.263433859597434,0.13642785059970974
53.898163606010016,26.267166406397934,22.98172413223064,30.12083763608965,0.13589424518436308
54.14023372287145,26.122957033950915,22.896442308942554,30.02241351382302,0.13639288989411003
54.38230383973289,25.98666302814103,22.819551549754724,29.89049009724612,0.13604937540141754
54.624373956594326,25.87533214871846,22.73286142194449,29.76486636025167,0.13588240912021404
54.86644407345576,25.770849997111686,22.646236776896004,29.668918023513005,0.13625241789471593
55.108514190317194,25.67159574378467,22.5658969980583,29.554109006432864,0.13610786174183337
55.35058430717863,25.574879380056274,22.48689272340525,29.41720661468244,0.13549064666716598
55.59265442404007,25.45995870863885,22.410387267356672,29.269373259502213,0.13470143590252975
55.834724540901504,25.36107651200156,22.316471477311502,29.196341428837783,0.13563836590829528
56.07679465776294,25.264022045536315,22.24783363639079,29.121769646315435,0.13604199674808196
56.31886477462437,25.161063808734234,22.177257035479247,28.971288084779967,0.13501080679550378
56.56093489148581,25.063170601089027,22.077843577932008,28.87635551070458,0.13562753174726364
56.80300500834725,24.968214399789826,22.009233383006695,28.766678979131648,0.1353209622427352
57.04507512520868,24.871416603639084,21.895177121440266,28.631497653830927,0.13542293629155466
57.28714524207012,24.776465261810408,21.824665749685,28.523562130586292,0.13518668442238896
57.52921535893155,24.671235334432176,21.762454118148412,28.43985444249275,0.13532764439697686
57.771285475792986,24.591758324616134,21.682880303838374,28.35239320193616,0.1356046365220998
58.01335559265443,24.521526910116417,21.594121705734754,28.24710644000275,0.1356560045925054
58.25542570951586,24.424057264445942,21.513828135454933,28.147290242964772,0.13579771034123309
58.497495826377296,24.335675623794124,21.4480761271086,28.07012078722112,0.1360563142458605
58.73956594323873,24.260507340116078,21.395710215743968,28.002114208048155,0.1361555201564177
58.981636060100165,24.175815542984626,21.32960970722864,27.916286114368287,0.1362244925187431
59.223706176961606,24.097618489453524,21.27784729862834,27.81907410167123,0.13572351155583484
59.46577629382304,24.02266624300656,21.194175835133027,27.73874470369817,0.1362165382135796
59.707846410684475,23.945178317365247,21.131168001936874,27.6574111366654,0.13627468228114295
59.94991652754591,23.872562159985243,21.071074554026115,27.585795635192262,0.1364478818299195
60.19198664440734,23.800509097664204,21.005372633523358,27.531598156658823,0.1371026455013089
60.434056761268785,23.74278404208624,20.93434507987792,27.471991029149947,0.13767648178249559
60.67612687813022,23.671634890348184,20.86386571786553,27.424247538241435,0.13857052651337615
60.91819699499165,23.597954156384155,20.829583161741223,27.35326000284265,0.13822547492610754
61.16026711185309,23.5215268022821,20.78023202333858,27.28979840552079,0.13837465647745795
61.40233722871452,23.454311220237003,20.73213900267446,27.2299542396656,0.13852070043704054
61.644407345575964,23.391588541548828,20.675441112444105,27.14417471508431,0.13827050674968594
61.8864774624374,23.33908323298482,20.62527093390903,27.069901043241217,0.13806519401379222
62.12854757929883,23.280286715899898,20.56087244197948,27.013224859690542,0.13857974552573388
62.37061769616027,23.202869672245317,20.503901480007006,26.937123541478826,0.13862987967318277
62.6126878130217,23.14504452622613,20.43805498152328,26.894640789171874,0.139480954558815
62.85475792988314,23.093364354229916,20.372865995341012,26.813755383802544,0.13945324920320198
63.09682804674458,23.04039016802797,20.322019136641554,26.734458554962718,0.13915648501515818
63.33889816360601,22.994401297080422,20.260382072255656,26.68238224858583,0.13964269157000342
63.580968280467445,22.942993236184662,20.19809847359232,26.63080948499466,0.14018900989032582
63.82303839732888,22.88354727453514,20.14008698401462,26.579366293967226,0.14069670302204962
64.06510851419031,22.82493596387227,20.07755413586659,26.4922124433494,0.14051864849995743
64.30717863105176,22.769967309890873,20.018054911622105,26.4079958636704,0.140315110361898
64.5492487479132,22.710974663192445,19.97454286819922,26.335624768925545,0.14004422960842136
64.79131886477462,22.635145705252143,19.925312595556736,26.24519905036941,0.13960339679514944
65.03338898163605,22.566485495972692,19.875360532388022,26.15230505925534,0.1390766969005326
65.27545909849749,22.50839816139647,19.824608704240653,26.09395784098605,0.1392668881141836
65.51752921535893,22.447851503442642,19.773057822590378,26.002474856347973,0.13875307917112337
65.75959933222038,22.382243939065585,19.720958351058428,25.92508516396625,0.13859483503526754
66.0016694490818,22.300885463833946,19.654071665572026,25.839088153124525,0.13867199348615408
66.24373956594323,22.217084595711576,19.563528864055243,25.757367848685156,0.1393936040065642
66.48580968280467,22.147773594365194,19.500950322686485,25.62853032570462,0.1383339949930025
66.72787979966611,22.071978452569347,19.439833593968174,25.567793444391906,0.13881763847296594
66.96994991652755,21.991624771722563,19.34646588822031,25.493487336972972,0.13975823779643307
67.21202003338898,21.91705414362913,19.25199043274378,25.39671534157859,0.14018135987999475
67.45409015025041,21.82533453619719,19.181749209223426,25.313170409102998,0.1404656865559299
67.69616026711185,21.73220841242343,19.10998673809105,25.209251986737602,0.14032778291321393
67.93823038397329,21.668728654054252,19.010146979288923,25.118264122391952,0.14094313608842463
68.18030050083473,21.569090097300997,18.9474944042863,25.028425918093422,0.1409640250556524
68.42237061769616,21.501037109741574,18.868803771938758,24.935748486882645,0.14108493194951763
68.66444073455759,21.4071660265479,18.79417569461482,24.827860955704807,0.14092676381374739
68.90651085141903,21.33320171627028,18.7211296028654,24.725577023837694,0.14073010467043157
69.14858096828047,21.245947997583688,18.64805388499106,24.59087928527274,0.13985785432962466
69.3906510851419,21.165149403719,18.574166898308853,24.470632596916378,0.13929657632304351
69.63272120200334,21.077350946619497,18.50185016969562,24.35442784883803,0.1388357031669836
69.87479131886478,20.995671991320336,18.432737147325955,24.245888955280833,0.13843690762453445
70.11686143572621,20.93059598482048,18.36087004501399,24.154621462562204,0.13840388065753176
70.35893155258765,20.866765055104807,18.29203069336745,24.07330205147584,0.1385282132338493
70.60100166944908,20.796311543642318,18.220808646312843,23.96873113308135,0.13819571982046294
70.84307178631052,20.732450232399792,18.143322925519044,23.854073706156342,0.13772493643112138
71.08514190317196,20.65196556047146,18.07147130617518,23.74727306303264,0.1374155341349477
71.32721202003339,20.576169954452567,18.000763258401644,23.640568402736534,0.13704701012917295
